,Castaway,Date,Book,Luxury,Song1,Song2,Song3,Song4,Song5,Song6,Song7,Song8,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6,Artist7,Artist8,Album1,Album2,Album3,Album4,Album5,Album6,Album7,Album8,Short desc,Bio,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,Favourite,Error,Url
0,Nick Clegg,Fri 29 Oct 2010,The Leopard - Giuseppe di Lampedusa,Stash of cigarettes,Waltz in E minor,Sunday Morning Coming Down,The Cross,Petit Pays,Street Spirit (Fade Out),Life On Mars?,Waka Waka (This Time For Africa) (feat. Freshlyground),"Impromptu in A flat major, D 899 No 4 (feat. Maria João Pires)",Frédéric Chopin,Johnny Cash,Prince,Cesária Évora,Radiohead,David Bowie,Shakira,Franz Schubert & Maria João Pires,Chopin’s Piano Music: Volume 13. ,The Man in Black: The Definitive Collection. ,Sign 'O' The Times. ,Cesaria. ,Best of Radiohead. ,David Bowie/Very Best of 1969-74. ,Listen Up: The Official 2010 FIFA World Cup Album. ,Schubert:Impromptus Op. 90 & Op.142. ,"
Deputy prime minister Nick Clegg joins Kirsty Young to choose his Desert Island Discs.

Show more

", ,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,070d193a-845c-479f-980e-bef15710653e,ceafdf2f-bc18-4b99-8c71-d1834b0065c3,a74b1b7f-71a5-4011-9441-d0b5e4122711,5441c29d-3602-4898-b1a1-b77fa23b8e50,bf24ca37-25f4-4e34-9aec-460b94364cfc,f91e3a88-24ee-4563-8963-fab73d2765ed, ,0,"https://www.bbc.co.uk/programmes/b00vhdmb
"
0,Nick Danziger,Fri 21 Mar 2003,100 Years of Solitude - Gabriel Garcia Marquez,"Pencils, paper and watercolours",Carry On,The Girl from Ipanema,Hit Me With Your Rhythm Stick,Leili Kodam Ast Be No-e Bam Ast,Cual Es La Idea (What's The Idea),Nomakanjani,Do Re Mi (The Sound of Music),Gangsta's Paradise (feat. L.V.),"Crosby, Stills, Nash & Young","Antônio Carlos Jobim, Astrud Gilberto, João Gilberto, Antônio Carlos Jobim, Stan Getz & Tommy Williams",Ian Dury & The Blockheads,Musique de Herat Afghanistan,Tito Puente,Brenda Fassie,Julia Andrews and the Von Trapp Children,Coolio,Four Way Street. ,Compact Jazz. ,Sex & Drugs & Rock and Roll. ,Afghanistan. ,Cuban Carnival - Tito Puente & his Orchestra. ,Nomakanjani. ,Sound of Music Soundtrack. ,Gangsta's Paradise. ,"
Sue Lawley's castaway is photo journalist Nick Danziger.

Show more

", ,46a782ea-4308-476b-abd1-a91b197f3037,7a8dbe84-f4c0-4457-bfa3-edced1f8cde0,d4675794-9ad3-48eb-bcd4-b98be183b396,,f19ad155-d809-4770-ab8d-7579467d9f55,91838da6-e1cc-46ff-b235-2a2b83814608,,cc30e630-8c75-4d78-b205-8e2edc6bdaa7, ,0,"https://www.bbc.co.uk/programmes/p00937pk
"
0,Nick Hornby,Fri 3 Oct 2003,Barnaby Rudge - Charles Dickens,An mp3 player (iPod),Kitty's Back,You Wear It Well,Complainte Pour Ste Catherine,The Love You Save,Fatou Yo,Night Ride Home,My Heart Is The Bums On The Street,Going Back To Cali,Bruce Springsteen,Rod Stewart,Kate & Anna McGarrigle,The Jackson 5,Touré Kunda,Joni Mitchell,Marah,LL Cool J,"The Wild, The Innocent & E Street Shuffle. ",The Best of Rod Stewart. ,French Record. ,Children of the Light. ,World Playground - Musical Adventure. ,Night Ride Home. ,Kids in Philly. ,Less Than Zero Soundtrack. ,"
Sue Lawley's castaway is writer Nick Hornby.

Show more

", ,70248960-cb53-4ea4-943a-edb18f7d336f,a35237a0-4f47-40a6-b6f3-1e786db23402,c773cf10-e516-49a3-ab11-0ac3e8efeb22,e5257dc5-1edd-4fca-b7e6-1158e00522c8,50cd3334-1bad-483a-a059-b297e06ec65a,a6de8ef9-b1a1-4756-97aa-481bbb8a4069,ed7e8db7-749e-460b-bd28-eb1de46dccda,a4dd0e77-83b8-4e92-89b7-effb0e47fd8c, ,0,"https://www.bbc.co.uk/programmes/p00937b4
"
0,Nick Park,Christmas Eve 2010,A Collins Bird book - Lars Svensson,My own ‘Amazing pair of binoculars’,Make Me Smile (Come Up and See Me),Four Strong Winds,Everyday I Write The Book,Sunshine on Leith,Fleece the World,Sad-Eyed Lady of the Lowlands,I Forgot That Love Existed,Plain Song,Steve Harley & Cockney Rebel,Neil Young,Elvis Costello,The Proclaimers,John Shuttleworth,Bob Dylan,Van Morrison,Joe Rose,The Best Years of Our Lives. ,Neil Young: Comes a Time. ,Very Best of Elvis Costello. ,Best of the Proclaimers. ,One Foot in the Gravy. ,Blonde on Blonde. ,Poetic Champions Compose. ,None,"
Oscar-winning filmmaker Nick Park joins Kirsty Young to choose his Desert Island Discs.

Show more

", ,9a07b4ae-7c2f-4473-b019-c63c3d5db45c,75167b8b-44e4-407b-9d35-effe87b223cf,,1303b976-b862-4f04-94fd-a8d444e06714,229bd024-059c-4a50-b12a-ae2db09d798c,72c536dc-7137-4477-a521-567eeb840fa8,a41ac10f-0a56-4672-9161-b83f9b223559,, ,0,"https://www.bbc.co.uk/programmes/b00wntyl
"
0,Nicky Haslam,Fri 7 Aug 2009,A Legacy - Sybille Bedford,A large 18th-century picture,Louise 'Depuis le jour',Isle of Capri,You're Just In Love (from Call Me Madam),Why Shouldn't I ?,Blue Velvet,Spring Will be A Little Late This Year,The very ending of Daphne,More Than This,"Gustave Charpentier, Maria Callas, Orchestre National de la Radiodiffusion Française & Georges Prêtre",Nat Gonella,Ethel Merman & Dick Haymes,Lee Wiley,Bobby Vinton,Deanna Durbin,Renée Fleming,Roxy Music,Callas A Paris I pretre. ,Georgia on my Mind. ,12 Songs from Call Me Madam. ,Songs by George & Ira Gershwin & Cole Porter. ,Blue Velvet. ,The Best of Deanna Durbin. ,R. Strauss: Daphne. ,The Best of the Ballads: Slave to Love. ,"
Kirsty Young's castaway is interior designer, socialite and one-time cowboy, Nicky Haslam.

Show more

", ,87ff9a71-125e-4703-b7c9-ff597c766e56,cb6584a0-d4e9-45dd-abec-fd8a1f115532,,679c9ffa-33b2-43fc-9e1b-8cfa4e730b3d,f37f26ea-6a9a-49b8-9614-bdad762f1ba6,10b545d0-d861-488a-bf41-0f502dfcaa0f,c0cc5761-007e-44ec-918f-bac00d14d7a2,331ce348-1b08-40b9-8ed7-0763b92bd003, ,0,"https://www.bbc.co.uk/programmes/b00lr14v
"
0,Nico Ladenis,Fri 11 Jul 1997,Beau Jeste - P C Wren,Cantona's Manchester United football shirt,Thieving Magpie Overture (feat. Piero Gamba),Onward Christian Soldiers,The Battle Hymn of the Republic,Poverty,L'amour est un oiseau rebelle (Habanera)(from Carmen),Amapola,Childhood Memories,La donna e mobile (Rigoletto),"London Symphony Orchestra, Gioachino Rossini & Piero Gamba",Sullivan/Baring-Gould,Julia Ward Howe,Ennio Morricone,Georges Bizet,Nana Mouskouri,Ennio Morricone,Giuseppe Verdi,La Gazza Ladra. ,National Music Wales - Mood Music. ,A Festival Of Male Choirs. ,Once Upon A Time In America Soundtrack. ,Maria Callas - La Voix Du Siecle. ,Libertad - Nana Mouskouri. ,Once Upon A Time In America Soundtrack. ,Luciano Pavaroti - Arias. ,"
Sue Lawley's castaway is chef Nico Ladenis.

Show more

", ,38712b4c-0fd4-4c65-8c7a-45676fecc973,,ed923caf-b8cc-4a37-8c1c-4ca94805e29a,a16e47f5-aa54-47fe-87e4-bb8af91a9fdd,9bd20e6a-b41d-4983-a5b6-c0ff849fa235,09b8609a-ca39-4f34-a2f6-5b81afc2c32d,a16e47f5-aa54-47fe-87e4-bb8af91a9fdd,f1bedf1f-4445-4651-9c35-f4a3f3860a13, ,0,"https://www.bbc.co.uk/programmes/p00944pn
"
0,Nicola Adams,Fri 25 Nov 2016,BOOK CHOICE,LUXURY ITEM,Summer Sixteen,Moment 4 Life (feat. Drake),"New York, New York",Jamming,In The End,Roses (feat. ROZES),Dance of the Sugar Plum Fairy,Set You Free,Drake,Nicki Minaj,"Frank Sinatra, Gene Kelly & Jules Munshin",Bob Marley & The Wailers,Linkin Park,The Chainsmokers,"Pyotr Ilyich Tchaikovsky, New York City Ballet Orchestra & David Zinman",N‐Trance,Summer Sixteen Single. ,Pink Friday (Clean). ,The Reprise Years. ,Exodus. ,Hybrid Theory. ,Roses. ,The Nutcracker (1993 Motion Picture Soundtrack). ,Set You Free. ,"
Nicola Adams, boxer and Olympic gold medallist in 2012 and 2016, is interviewed by Kirsty Young for Desert Island Discs.

Show more

", ,9fff2f8a-21e6-47de-a2b8-7f449929d43f,1036b808-f58c-4a3e-b461-a2c4492ecf1b,197450cd-0124-4164-b723-3c22dd16494d,c296e10c-110a-4103-9e77-47bfebb7fb2e,f59c5520-5f46-4d2c-b2c4-822eabf53419,91a81925-92f9-4fc9-b897-93cf01226282,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,17adce06-a815-4c5b-9be7-e6b184f92ee4, ,0,"https://www.bbc.co.uk/programmes/b082wtgl
"
0,Nicola Benedetti,Fri 17 Jan 2014,Long Walk to Freedom - her personal copy - Nelson Mandela,Violin in its case with some pieces of sheet music,Symphony No.8 in C Minor - third movement,Marietta's Lied (Die tote Stadt),"Beethoven Trio  the Archduke  - 3rd movement. (feat. Alexei Grynyuk, Nicola Benedetti & Leonard Elschenbroich)",Son Of A Preacher Man,Prelude from Tristan and Isolde,Sonata for Cello and Piano  3rd movement - Andante (feat. Alexei Grynyuk & Leonard Elschenbroich),The 12th movment from All Rise,Symphony No.9  final movement,"Leningrad Philharmonic Orchestra, Дмитрий Дмитриевич Шостакович & Евгений Александрович Мравинский","Erich Wolfgang Korngold, Renée Fleming, English Chamber Orchestra & Jeffrey Tate","Ludwig van Beethoven, Nicola Benedetti, Leonard Elschenbroich & Alexei Grynyuk",Aretha Franklin,"Richard Wagner, Chicago Symphony Orchestra & Sir Georg Solti","Сергей Васильевич Рахманинов, Leonard Elschenbroich & Alexei Grynyuk","The Paul Smith Singers, The Northridge singers of California State University, Morgan State University Choir, Wynton Marsalis, Wynton Marsalis, Lincoln Center Jazz Orchestra, Los Angeles Philharmonic & Esa-Pekka Salonen","Julliard Chorus, Ludwig van Beethoven, Leonard Bernstein & New York Philharmonic",Shostakovich: Symphony No.8. ,By Request. ,live BBC Radio 3 recording from the Cheltenham Festival 2013. ,The Very Best of Aretha Franklin. ,"Wagner: Overtures, Prelude and Liebestod. ",Rachmaninov.Shostakovich  Leonard Elschenbroich... ,All Rise. ,Symphony No.9. ,"
Kirsty Young talks to violinist Nicola Benedetti.

Show more

", ,,71b79646-5a0c-465b-b4da-e26af5120165,1f9df192-a621-4f54-8850-2c5373b7eac9,2f9ecbed-27be-40e6-abca-6de49d50299e,eefd7c1e-abcf-4ccc-ba60-0fd435c9061f,44b16e44-da77-4580-b851-0d765904573e,,, ,0,"https://www.bbc.co.uk/programmes/b03pdfp7
"
0,Nicola Horlick,Fri 3 Aug 2007,The Alchemist - Paulo Coelho,A bath,My Favourite Things,The Boxer,Pie Jesu from Requiem Op.48,First promenade (from Pictures at an Exhibition),"Don Giovanni, a cenar teco (from Don Giovanni)",Walking In The Air,Heaven,Violin Sonata in G minor,Julie Andrews,Simon & Garfunkel,Gabriel Fauré,Modest Mussorgsky,Wolfgang Amadeus Mozart,Peter Auty,Bryan Adams,Wolfgang Amadeus Mozart,The Sound of Music: 35th Anniversary Collector’s Edition. ,Old Friends. ,Faure: Requiem/Cluytens. ,"Russian Music: Mussorgsky-Borodin, Rimsky-Korsakov-Tchaikovsky. ",Mozart: Don Giovanni. ,Senses: 20 Contemporary Moods and Themes. ,Anthology. ,Mozart: Sonatas for Piano and Violin. ,"
Kirsty Young's castaway is businesswoman Nicola Horlick.

Show more

", ,16bdc7b3-6bfc-4f1c-89ad-d0756af40327,5d02f264-e225-41ff-83f7-d9b1f0b1874a,fa19a8b6-e7f4-40d4-af15-7a7c41ac7d8f,c1380b12-3909-47d8-a5fd-d20e76123310,b972f589-fb0e-474e-b64a-803b0364fa75,2c2c2761-1b94-4da1-be43-698a7601f038,4dbf5678-7a31-406a-abbe-232f8ac2cd63,b972f589-fb0e-474e-b64a-803b0364fa75, ,0,"https://www.bbc.co.uk/programmes/b007tw2p
"
0,Nicolai Gedda,Mon 12 May 1969,"The Brothers Karamazov - Fyodor Dostoyevsky, The Idiot - Fyodor Dostoyevsky",Rubber mattress,First Psalm of David,Sailors' Song (from Un ballo in maschera),Enfermo Estaba Antioco,Principessa di morte! (from Turandot),The Merry Widow,A Song to My Son,Title Theme (from Zorba the Greek),Sgt. Pepper's Lonely Hearts Club Band,Don Kosaken Chor,Giuseppe Verdi,Victoria de los Ángeles,Giacomo Puccini,Franz Lehár,Vladimir Troshin,Mikis Theodorakis,The Beatles,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is tenor Nicolai Gedda.
Favourite track: A Song to My Son by Vladimir TroshinBook: The Brothers Karamazov by Fyodor Dostoyevsky and The Idiot by Fyodor DostoyevskyLuxury: Rubber mattress
", ,036c4748-8011-47f1-a84b-fe31a5f9f579,f1bedf1f-4445-4651-9c35-f4a3f3860a13,6f10f924-50bd-4492-ba08-5777ffa51ca6,a693df4a-8762-4a45-b7fd-6695b558385e,8efca5f7-663e-4a2e-a2f0-9fd1e563a801,,83970769-d8ea-434b-8734-88899213c922,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d, ,0,"https://www.bbc.co.uk/programmes/p009y14y
"
