,Castaway,Date,Book,Luxury,Song1,Song2,Song3,Song4,Song5,Song6,Song7,Song8,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6,Artist7,Artist8,Album1,Album2,Album3,Album4,Album5,Album6,Album7,Album8,Short desc,Bio,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,Favourite,Error,Url
0,Ian Hunter,Mon 13 Sep 1965,Collected works - T S Eliot,Cigars,Che farò senza Euridice (What is Life?) (from Orpheus and Euridice),Der Rosenkavalier Suite (feat. Johannes Wildner),John of Gaunt's Speech (from Richard II),The Yeoman of the Guard Overture,A World of Our Own,Zemire et Azor,Sanctus from The War Requiem,Partita for solo violin no.2 in D minor (BWV.1004),Christoph Willibald Gluck,"BBC Concert Orchestra, Richard Strauss & Johannes Wildner",William Shakespeare,Gilbert & Sullivan,The Seekers,Gretry/Beecham,Benjamin Britten,Johann Sebastian Bach,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is impresario Ian Hunter.
Favourite track: Partita No 2 in D Minor for Solo Violin by Johann Sebastian BachBook: Collected works by T S EliotLuxury: Cigars
", ,22790383-30ea-4dcc-a8d6-882fb1eb4669,dfeba5ea-c967-4ad2-9cdd-3cffb4320143,a4ba11db-ae2b-4ec3-9084-2136db11acfa,,2c07a0d6-b71f-4530-8059-065137ee2a10,,49ae5227-605a-47a8-9b8e-cd89bf01a97c,24f1766e-9635-4d58-a4d4-9413f9f98a4c, ,0,"https://www.bbc.co.uk/programmes/p009y3x0
"
0,Ian McEwan,Fri 21 Jan 2000,Ulysses - James Joyce,Italian leather hand-stitched hiking boots,Lester Leaps In,All the Men Who Can Feel Love,Sweet Home Chicago,Goldberg Variations - Aria,Piano Trio No. 1 in B flat major - 2nd movement,The Back Door,Real Real Gone,Una furtiva lagrima (L'Elisir d'amore),Lester Young,Wolfgang Amadeus Mozart,Freddie King,Johann Sebastian Bach & Glenn Gould,Franz Schubert,D. L. Menard,Van Morrison,Gaetano Donizetti,Lester Young 1943 - 47. ,Die Zauberflote (the Magic Flute). ,Stayin’ Home With the Blues. ,J S Bach: Goldberg Variations. ,The Piano Trios. ,La Musique Chez Mulates. ,The Philosopher's Stone. ,L’elisir D’amore. ,"
Sue Lawley's castaway is writer Ian McEwan.

Show more

", ,d613e4ae-093a-49a1-b06a-579480f7f7e8,b972f589-fb0e-474e-b64a-803b0364fa75,d6ae4b23-965f-485a-b2c2-66c43ffaef20,24f1766e-9635-4d58-a4d4-9413f9f98a4c,f91e3a88-24ee-4563-8963-fab73d2765ed,28756bf0-4e8e-43cf-be8e-9fd6db037ea4,a41ac10f-0a56-4672-9161-b83f9b223559,b8ecf204-6be8-4041-ab11-6d9971ea2711, ,0,"https://www.bbc.co.uk/programmes/p0094b9p
"
0,Ian McKellen,Mon 9 Aug 1971,The collected works - Jane Austen,Writing materials,"Study in C sharp minor, Op 2 No 1","Cello Concerto in E minor, Op 85 (feat. BBC Scottish Symphony Orchestra)",Leaning On A Lamp Post,Symphony no. 2 in D major Op. 43,Rose's Turn,The Four Seasons - Winter,Honeysuckle rose,Symphony No. 8 in E flat major 'Symphony of a Thousand',Frédéric Chopin,Sir Edward Elgar & BBC Scottish Symphony Orchestra,George Formby,"BBC Scottish Symphony Orchestra, Jean Sibelius & Ilan Volkov",Ethel Merman,Antonio Vivaldi,Lena Horne,Gustav Mahler,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is actor Ian McKellen.
Favourite track: Étude In C Sharp Minor by Frédéric ChopinBook: The collected works by Jane AustenLuxury: Writing materials
", ,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,4e60a56a-514a-4a19-a3cc-49927c96b3cb,f5d51e0f-323e-46de-96ce-d427fd4b124c,691b0e9d-9e57-41cf-932d-a3d21b068e75,a17eed36-fd8f-4d71-898b-2da805ac7492,ad79836d-9849-44df-8789-180bbc823f3c,0031bc7a-1b6f-4620-99db-5202405b0749,8d610e51-64b4-4654-b8df-064b0fb7a9d9, ,0,"https://www.bbc.co.uk/programmes/p009ncpm
"
0,Ian McMillan,Fri 12 Nov 2010,The Long and the Short of it: Poems 1955-2005 - Roy Fisher,a tandem bike with wooden models of his family at the front,Fantasia on a theme by Thomas TallisDonald Where's Your Troosers?The Black Hills Of DakotaAlone Again OrMoonlight on VermontWhite ChristmasRhapsody In Blue, , , , , , , ,"Britten Sinfonia, Ralph Vaughan Williams & Nicholas CleoburyAndy StewartDoris DayLoveCaptain Beefheart & His Magic BandBing CrosbyGeorge Gershwin, New York Philharmonic & Leonard Bernstein", , , , , , , , , , , , , , , ,"
Poet and broadcaster Ian McMillan joins Kirsty Young to choose his Desert Island Discs.

Show more

", , , , , , , , , , ,1,"https://www.bbc.co.uk/programmes/b00vr9l2
"
0,Ian Rankin,Fri 21 Jul 2006,A Dance to the Music of Time - Anthony Powell,Pinball machine (traditional American one),Double Barrel,Rage: Man,Solid Air,Atmosphere,Snow In San Anselmo,You Can't Always Get What You Want,The Boy With the Arab Strap,Linseed Oil,Dave & Ansel Collins,Mogwai,John Martyn,Joy Division,Van Morrison,The Rolling Stones,Belle and Sebastian,Jackie Leven,25 Years of Rock and Roll: 1971. ,Mogwai: EP. ,Solid Air. ,Permanent. ,Hard Nose The Highway. ,Let It Bleed. ,The Boy with the Arab Strap. ,Jackie Leven Said. ,"
Sue Lawley's castaway is writer Ian Rankin.

Show more

", ,339248fd-883b-4b2d-8803-62a7ded53e23,d700b3f5-45af-4d02-95ed-57d301bda93e,e821a756-487f-4931-a02f-27cf11cec7bf,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,a41ac10f-0a56-4672-9161-b83f9b223559,b071f9fa-14b0-4217-8e97-eb41da73f598,e5c7b94f-e264-473c-bb0f-37c85d4d5c70,fa3b535a-9da9-4d85-9a16-91811ad61ad2, ,0,"https://www.bbc.co.uk/programmes/p0093vcc
"
0,Ian Richardson,Fri 30 Sep 1983,Book of quotations,Large supply of paper and pencils,Nessun dorma,An Eriskay Love Lilt,Monsieur Lenoble,Symphony No. 4 in G major - 3rd movement,There Are Bad Times Just Around The Corner,"Chut, chut (from Songs of the Auvergne)","Nunc Dimittis (Tinker, Tailor, Soldier, Spy)",Agincourt Song (Henry V),Giacomo Puccini,Glasgow Orpheus Choir,Édith Piaf,Gustav Mahler,Noël Coward,Joseph Canteloube,Paul Phoenix,William Walton,None,None,Edith Piaf. ,None,None,None,None,None,"
Roy Plomley's castaway is actor Ian Richardson.

Show more

", ,a693df4a-8762-4a45-b7fd-6695b558385e,4823c430-4b12-4620-8258-1c80772ffb42,4f8ef4a3-40fa-46b5-8773-97686a8424f4,8d610e51-64b4-4654-b8df-064b0fb7a9d9,6aa4bb26-36f8-4a96-8328-4810a4e9a617,fb144a8f-99fc-4227-9ed1-5bbb54013484,656401c5-dbb6-412c-82f8-be37c0f1c9ba,d019a8cc-060f-4491-83d6-76e1211a1a08, ,0,"https://www.bbc.co.uk/programmes/p009mj5m
"
0,Ian Stewart,Fri 20 Mar 1998,"Godel, Escher, Bach - Douglas Hofstadter",Mrs Thatcher pickled in a Damien Hurst sculpture,We Built This City,The Savage,You Can’t Do That,Scarborough Fair/Canticle,Trois Gymnopédies - No. 1,War of the Worlds,Kashmir,In Bloom,Starship,The Shadows,The Beatles,Simon & Garfunkel,Sky,Richard Burton,Led Zeppelin,Nirvana,Knee Deep in the Hoopla. ,None,A Hard Day’s Night. ,"Parsley, Sage, Rosemary & Thyme. ",Sky. ,The War of the Worlds. ,Remasters. ,Nevermind. ,"
Sue Lawley's castaway is mathematician Ian Stewart.

Show more

", ,fbf445c0-11ae-4d3e-af1a-c6e2783e447c,c7cf4584-bfb1-4cf5-be41-aef384310bbb,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,5d02f264-e225-41ff-83f7-d9b1f0b1874a,e1219f90-2de7-470e-b938-562c99097e2a,1684adc5-882b-42f2-bd26-bd33cefe0640,678d88b2-87b0-403b-b63d-5da7465aecc3,5b11f4ce-a62d-471e-81fc-a69a8278c7da, ,0,"https://www.bbc.co.uk/programmes/p00943hq
"
0,Ian Wallace,Mon 20 Apr 1964,Short stories - W. Somerset Maugham,Guitar,Music Hall Burlesque,L'embarquement pour Cythere,Welcome Home,A Gnu,Scotland the Brave,I Wonder as I Wander,Un segreto d'importanza (from La Cenerentola),"Symphony no. 9 (Op.125) in D minor ""Choral""",Wally Stott & His Orchestra,Francis Poulenc,Ezio Pinza,Flanders and Swann,Kenneth McKellar,Salli Terri,Gioachino Rossini,Ludwig van Beethoven,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is singer Ian Wallace.
Favourite track: I Wonder as I Wander by Salli TerriBook: Short stories by W. Somerset MaughamLuxury: Guitar
", ,b988d149-cb89-46bf-add8-ef3cb739696f,5e1ef22b-310a-46ad-885b-4897b8c9c85a,87687552-0626-4338-9c42-214fc232cc25,969dc50b-baf0-4d90-911b-35a0e9f95915,d66a99f5-8dd0-4c25-a141-8850b13cc50a,25d99c93-9ed9-4ff8-9fa8-2e2951839d47,846be3c9-5f94-46ab-97b9-531335dd3658,1f9df192-a621-4f54-8850-2c5373b7eac9, ,0,"https://www.bbc.co.uk/programmes/p009y4ys
"
0,Ida Haendel,Mon 22 Jun 1970,Survival manual,Writing materials,Symphony no. 4 in E minor Op.98 (feat. BBC Symphony Orchestra),Che gelida manina (Your tiny hand is frozen) (from La Bohème Act 1),Violin Concerto No 2 in D Minor (Opus 22),Kol Nidrei,Trio No. 3 in D Minor,Violin Concerto in D major,There's a Hole in My Bucket,Sonata No. 3,Johannes Brahms & BBC Symphony Orchestra,Giacomo Puccini,Ida Haendel,Richard Tucker,Ludwig van Beethoven,Johannes Brahms,Harry Belafonte & ODETTE,George Enescu,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is violinist Ida Haendel.
Favourite track: Symphony No. 4 In E Minor by Johannes BrahmsBook: Survival manualLuxury: Writing materials
", ,c70d12a2-24fe-4f83-a6e6-57d84f8efb51,a693df4a-8762-4a45-b7fd-6695b558385e,49a03f1a-6a23-4433-9442-997596b81daf,2db8717c-f552-4b98-8dd0-ebafb49b32e7,1f9df192-a621-4f54-8850-2c5373b7eac9,c70d12a2-24fe-4f83-a6e6-57d84f8efb51,49c48b7f-1ff1-4f02-a1aa-ca1254b46ef2,30f53666-aa3b-44c1-80c1-4d09929e28e8, ,0,"https://www.bbc.co.uk/programmes/p009nf69
"
0,Igor Aleksander,Fri 9 Jul 1999,Companions to the Mind - Richard Gregory,A virtual reality London Symphony Orchestra so he can conduct it,Piano Concerto no. 5 in E flat Op.73 (Emperor) (feat. Juanjo Mena & BBC Philharmonic),"""Bella figlia dell'amore"" from Act 3 of ""Rigoletto""",Little Rock Getaway,Georgia on My Mind,Symphony No. 5 in C sharp minor- 4th movement (Adagietto),Evening,Agnus Dei (from Requiem Mass),"Violin Concerto No. 1 in A minor, Op. 99","Ashley Wass, Ludwig van Beethoven, BBC Philharmonic & Juanjo Mena","Dame Joan Sutherland, Giuseppe Verdi, Luciano Pavarotti, Huguette Tourangeau, Sherrill Milnes, London Symphony Orchestra & Richard Bonynge",Les Paul,The Oscar Peterson Trio,Gustav Mahler,Τίτος Καργιωτάκης,Giuseppe Verdi,Dmitri Shostakovich,Piano Concerto no.5. ,"Opera Arias by Bizet, Donizetti.Verdi: Beniamino Gigli. ",Les Paul Now. ,Night Train. ,Mahler: Symphony No. 5. ,13 Songs. ,None,Prokofiev/Shostakovich: Violin concertos. ,"
Sue Lawley's castaway is a professor of neural systems engineering Igor Aleksander.

Show more

", ,06500ad2-62c0-4be0-8eb3-d1bd99768549,f1bedf1f-4445-4651-9c35-f4a3f3860a13,f671ebd2-917d-466f-b7bc-07c60e4d8990,b083ec9b-27e0-4fda-801d-cb40861a0578,8d610e51-64b4-4654-b8df-064b0fb7a9d9,c1ef6919-fdf8-448d-a10c-56eacfb1e367,f1bedf1f-4445-4651-9c35-f4a3f3860a13,519dd32e-8f30-4380-8826-7aa99169e1bb, ,0,"https://www.bbc.co.uk/programmes/p009423t
"
