,Castaway,Date,Book,Luxury,Song1,Song2,Song3,Song4,Song5,Song6,Song7,Song8,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6,Artist7,Artist8,Album1,Album2,Album3,Album4,Album5,Album6,Album7,Album8,Short desc,Bio,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,Favourite,Error,Url
0,Loyd Grossman,Fri 5 Dec 1997,Treasure Island - Robert Louis Stevenson,Fishing rod,The Boys Of Summer,All Day And All Of The Night,Smokestack Lightning,Sweet Soul Music,Ragtime Cowboy Joe,All Of My Heart,Zaïde,Girls Just Want To Have Fun,Don Henley,The Kinks,Howlin’ Wolf,Arthur Conley,Sons of the Pioneers,ABC,Wolfgang Amadeus Mozart,Cyndi Lauper,Building The Perfect Beast. ,The Kinks Collection. ,Moanin' And Howlin'. ,Soul Spectrum Vol. 5. ,20 Of The Best: The Sons Of The Pioneers. ,The Lexicon Of Love. ,Mozart: Zaide: Der Schauspeildirektor. ,So Long Baby!. ,"
Sue Lawley's castaway is television presenter Loyd Grossman.

Show more

", ,b2c2d4fe-8c1e-44ec-8be6-ff500e105a90,17b53d9f-5c63-4a09-a593-dde4608e0db9,ca5b38c2-f39d-45a4-ad3d-daf4448846ef,162fc0a7-4385-4433-a85d-73619272d237,0bd272c2-2dea-47a2-9c4e-95b3472340d1,87199477-b0df-4ead-84ee-9b54b4abfc3d,b972f589-fb0e-474e-b64a-803b0364fa75,7bd9e20e-74b9-446a-a2ed-a223f82a36e7, ,0,"https://www.bbc.co.uk/programmes/p00943wk
"
0,Lt-Colonel John Blashford-Snell,Mon 1 Nov 1976,The complete works - Rudyard Kipling,Malt whisky,"Zorba's Dance, from Zorba The Ballet",Theme From Lawrence Of Arabia,He Played His Ukelele As The Ship Went Down,Hurrah For The CRE,Skybird,Symphony no. 9 in E minor Op.95 (From the New World) (feat. BBC National Orchestra of Wales),Amazing Grace,Pomp & Circumstance March No 1 in D major (Land of Hope and Glory),Mikis Theodorakis,Ron Goodwin and His Concert Orchestra,Ambrose and His Orchestra,Corps Of Royal Engineers Band,Neil Diamond,Antonín Dvořák & BBC National Orchestra of Wales,The Royal Scots Dragoon Guards,Sir Edward Elgar & BBC Symphony Orchestra,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is soldier and explorer Lt-Colonel John Blashford-Snell.
Favourite track: Pomp and Circumstance March No. 1 in D Major by Edward ElgarBook: The complete works by Rudyard KiplingLuxury: Malt whisky
", ,83970769-d8ea-434b-8734-88899213c922,5fc85fb0-42d5-42e5-a9bd-b2b1f2f47deb,8f9a162b-0679-449a-a917-b2a6782d3735,,a42d3fd5-55de-4206-86c3-4fbb5404018f,819eaeb2-8dd8-48a5-ad07-0bcd137985ef,dacbd425-209a-4f38-be22-d17f637934b7,4e60a56a-514a-4a19-a3cc-49927c96b3cb, ,0,"https://www.bbc.co.uk/programmes/p009n06l
"
0,Lucia Popp,Fri 14 May 1982,The Magic Mountain - Thomas Mann,Teddy bear,Violin Concerto No. 2 in E major,"Piano Trio No. 2 in E-flat major, Op. 100, D. 929",Hansel and Gretel,Pleading,"Me, Me and None But Me",Clarinet Quintet in A major,"Symphony No 2 in D major, Op 73 (feat. Chicago Symphony Orchestra & Daniel Barenboim)",Teddy Bears' Picnic,Johann Sebastian Bach,Franz Schubert,Engelbert Humperdinck,Edward Elgar,John Dowland,Wolfgang Amadeus Mozart,"Johannes Brahms, Chicago Symphony Orchestra & Daniel Barenboim",Henry Hall & His Orchestra & Val Rosing,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is soprano Lucia Popp.
Favourite track: Teddy Bears' Picnic by Henry Hall and BBC Dance OrchestraBook: The Magic Mountain by Thomas MannLuxury: Teddy bear
", ,24f1766e-9635-4d58-a4d4-9413f9f98a4c,f91e3a88-24ee-4563-8963-fab73d2765ed,30060b66-4ed3-47a5-89d7-cb4f13437441,4e60a56a-514a-4a19-a3cc-49927c96b3cb,7c6ef060-fe44-4c66-ae6d-a86791abaf09,b972f589-fb0e-474e-b64a-803b0364fa75,c70d12a2-24fe-4f83-a6e6-57d84f8efb51,e6c97c5b-b122-4e2a-b4b8-707541917113, ,0,"https://www.bbc.co.uk/programmes/p009mkr2
"
0,Luciano Pavarotti,Mon 16 Feb 1976,Divine Comedy - Dante Alighieri,Bicycle,"Symphony No 40 in G minor, K 550",Magiche Note (from The Queen Of Sheba),Che farò senza Euridice (What is Life?) (from Orpheus and Euridice),Pour mon âme (Qual destino) (from The Daughter of the Regiment),Era d'amor l'immagine (from Maria Stuarda),Symphony no. 6 in F major  Op.68 (Pastoral) (feat. Frans Brüggen),Unhatched chicks (from Pictures at an Exhibition),Dies Irae (from Requiem),"Wolfgang Amadeus Mozart, Les Musiciens du Louvre & Marc Minkowski",Enrico Caruso,Christoph Willibald Gluck,Gaetano Donizetti,Gaetano Donizetti,"Orchestra of the Eighteenth Century, Ludwig van Beethoven & Frans Brüggen",Modest Mussorgsky,Giuseppe Verdi,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is tenor Luciano Pavarotti.
Favourite track: Symphony No. 40 In G Minor by Wolfgang Amadeus MozartBook: Divine Comedy by Dante AlighieriLuxury: Bicycle
", ,b972f589-fb0e-474e-b64a-803b0364fa75,e4d389bb-fe8f-472d-8ffd-c2cb02a7b2b7,22790383-30ea-4dcc-a8d6-882fb1eb4669,b8ecf204-6be8-4041-ab11-6d9971ea2711,b8ecf204-6be8-4041-ab11-6d9971ea2711,818b4526-69e0-4ce8-96ff-4586af1ef1f4,c1380b12-3909-47d8-a5fd-d20e76123310,f1bedf1f-4445-4651-9c35-f4a3f3860a13, ,0,"https://www.bbc.co.uk/programmes/p009n107
"
0,Lucinda Green,Fri 24 Jul 1987,A Fortunate Life - Albert Facey,Her Mercedes and car phone,Sorry Seems to Be the Hardest Word,Love Theme From Top Gun,Lucille,Bright Eyes,In The Ghetto,Why Worry,Chariots of Fire,Drive,ELTON JOHN + BLUE,Berlin,Kenny Rogers,Art Garfunkel,Dolly Parton,Dire Straits,Vangelis,The Cars,None,None,None,None,None,None,None,None,"
Michael Parkinson's castaway is equestrian Lucinda Green.

Show more

", ,,c7cb9a2e-ff57-4bb8-bd2c-83524e18e369,c3d14b41-a48d-488f-bfed-ce0597bb0b1f,fc0a5289-4b77-4246-9c8d-857c8b617f5d,1d543e07-d0d2-4834-a8db-d65c50c2a856,614e3804-7d34-41ba-857f-811bad7c2b7a,57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f,092b603f-eb4c-4958-b10e-02420de5885b, ,0,"https://www.bbc.co.uk/programmes/p009mljx
"
0,Lucinda Lambton,Fri 13 Apr 1990,Dictionary of National Biography,Word processor,"Impromptu in A flat major, D 899 No 4 (feat. Maria João Pires)",Apanzella (Yodelling Song),Love Hurts,Four Legged Friend,Mir ist so wunderbar from Fidelio,(Now and Then There's) A Fool Such As I,Lost Lover Blues,March (from Norma),Franz Schubert & Maria João Pires,The Funkenberger Trio,The Everly Brothers,Roy Rogers & The Sons of the Pioneers,Ludwig van Beethoven,Elvis Presley,Lottie Kimbrough,Vincenzo Bellini,Schubert: Impromptus D899 & D935 - Alfred Brundel. ,Holiday In Tyrol. ,Everly Brothers Reunion Concert. ,None,Beethoven: Fidelio/Behrens/Hofmann. ,None,The Country Girls. ,La Marseillaise. ,"
Sue Lawley's castaway is photographer Lucinda Lambton.

Show more

", ,f91e3a88-24ee-4563-8963-fab73d2765ed,,091ec508-877f-4e3c-92a3-10903bbbc7ad,,1f9df192-a621-4f54-8850-2c5373b7eac9,01809552-4f87-45b0-afff-2c6f0730a3be,4755f603-215e-4add-aad0-5a8a85da8480,6f5bfd20-84cc-4879-8a40-05631ad576c7, ,0,"https://www.bbc.co.uk/programmes/p009mdjr
"
0,Lucy Gannon,Fri 4 Sep 1998,The Faber Book of Reportage - John Carey,Jaguar XK8,My Prayer,Skylark,"E lucevan le stelle, from Act 3 of Tosca",Opening of Under Milk Wood,The Best,Seduced,Right By Your Side,St John Passion,The Platters,Maxine Sullivan,Giacomo Puccini,Dylan Thomas,Tina Turner,Leon Redbone,Eurythmics,Johann Sebastian Bach,Only You. ,The Music of Hoagy Carmichael. ,Greatest Opera Show on Earth. ,Under Milk Wood - BBC Sound Archive Recording. ,None,Everybody Wins. ,Touch. ,St John Passion. ,"
Sue Lawley's castaway is playwright and screenwriter Lucy Gannon.

Show more

", ,3fb55c03-3ad9-4341-8d0b-7c4c49aefca0,813de8c0-1cec-485b-989c-7ed17e998e65,a693df4a-8762-4a45-b7fd-6695b558385e,144f8dd2-f0dd-49df-94ae-d4062c64afc5,9072df14-b61e-42e2-b4f4-6bbb7fdb5586,954dd6e2-ee1a-4004-a8f5-fc3ac0505a5d,b4d32cff-f19e-455f-86c4-f347d824ca61,24f1766e-9635-4d58-a4d4-9413f9f98a4c, ,0,"https://www.bbc.co.uk/programmes/p00942yk
"
0,Lucy Irvine,Fri 20 Apr 1984,Language Made Plain - Anthony Burgess,Mosquito coils and an apple pip,Violin Concerto No. 2 in E major,Trois Gymnopedies,All By Myself,The Four Seasons - Winter,Lambeth Walk,Canon In D Major,The Gambler,The man I love,Johann Sebastian Bach,Orchestre national du Capitole de Toulouse,Big Bill Broonzy,Antonio Vivaldi,Quintette du Hot Club de France,Johann Pachelbel,Kenny Rogers and Ensemble,Billie Holiday,None,None,The Story of the Blues. ,None,None,None,The Gambler. ,Lady Sings The Blues. ,"
Roy Plomley's castaway is explorer Lucy Irvine.

Show more

", ,24f1766e-9635-4d58-a4d4-9413f9f98a4c,c0fbae32-1362-44c4-95e7-47a26e316a17,05bc49f8-3108-44c8-82b9-ac3254896a69,ad79836d-9849-44df-8789-180bbc823f3c,ee55e4e8-807d-49b1-8470-d1c0898ed7cb,2251b277-2dfb-4cf1-83f3-27e29f902440,,, ,0,"https://www.bbc.co.uk/programmes/p009mhjg
"
0,Ludovic Kennedy,Mon 8 Mar 1971,"Poems - John Donne, Poems - George Herbert",Tartar sauce,Leonora Overture no.2,Manhattan,Scotland The Brave,Giselle,Annie Laurie,Concerto in The Italian Style,Liebestod (from Tristan and Isolde),Climax Rag,Ludwig van Beethoven,Ella Fitzgerald,Scots Guards Massed Bands,Adolphe Adam,Maxine Sullivan,Johann Sebastian Bach,Richard Wagner,Chris Barber’s Jazz Band,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is broadcaster Ludovic Kennedy.
Favourite track: Giselle by London Symphony OrchestraBook: Poems by John Donne and Poems by George HerbertLuxury: Tartar sauce
", ,1f9df192-a621-4f54-8850-2c5373b7eac9,54799c0e-eb45-4eea-996d-c4d71a63c499,,ece590a3-ae0e-4311-bcf3-ee07cfb7b4f0,813de8c0-1cec-485b-989c-7ed17e998e65,24f1766e-9635-4d58-a4d4-9413f9f98a4c,eefd7c1e-abcf-4ccc-ba60-0fd435c9061f,e818565b-0341-4d69-bcf8-32d7b21f8c48, ,0,"https://www.bbc.co.uk/programmes/p009nd6y
"
0,Luise Rainer,Fri 2 Apr 1999,The Proper Study of Mankind - Isaiah Berlin,To be missed by the people she loves,Piano Concerto in F major,Farewell Prayer - from Act 4 of Boris Godunov,Piano Sonata No 14 in C sharp minor Op 27 No 2 'Moonlight',Lacrymosa (from Requiem Mass),Symphony no. 7 in A major Op.92: 4th movement,Negro Spiritual - Crucifixion,Sonata for Solo Violin No. 1 in G minor - 2nd movement,The Creation,George Gershwin,Modest Mussorgsky,Ludwig van Beethoven,Giuseppe Verdi,Ludwig van Beethoven,Marian Anderson,Johann Sebastian Bach,"Joseph Haydn, Concentus Musicus Wien & Nikolaus Harnoncourt",Gershwin: Rhapsody in Blue / Concerto in F. ,Aris d'Operas. ,Beethoven Sonatas - Moonlight - Pathetique. ,Requiem - Te Deuim - Other. ,Symphonies Nos. 7 & 8. ,"Bach, Brahms, Schubert. ",Bach - Sonatas & Patitas. ,The Creation. ,"
Sue Lawley's castaway is actress Luise Rainer.

Show more

", ,65744963-191a-44ef-a3c7-b693a808a158,c1380b12-3909-47d8-a5fd-d20e76123310,1f9df192-a621-4f54-8850-2c5373b7eac9,f1bedf1f-4445-4651-9c35-f4a3f3860a13,1f9df192-a621-4f54-8850-2c5373b7eac9,845ed4e4-a7c2-4065-ad8a-65303fdf8af4,24f1766e-9635-4d58-a4d4-9413f9f98a4c,c130b0fb-5dce-449d-9f40-1437f889f7fe, ,0,"https://www.bbc.co.uk/programmes/p00942fr
"
