,Castaway,Date,Book,Luxury,Song1,Song2,Song3,Song4,Song5,Song6,Song7,Song8,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6,Artist7,Artist8,Album1,Album2,Album3,Album4,Album5,Album6,Album7,Album8,Short desc,Bio,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,Favourite,Error,Url
0,U A Fanthorpe,Sun 13 Feb 2005,A book to identify birdlife on the island,Bath with soap and towels,"Come away, fellow sailors (from Dido and Aeneas)",Anyone Who Had A Heart,Surely He hath borne our griefs (from Messiah),Is My Team Ploughing?,I Know Where I Am Going,"Der Erlkönig (The Earl King), D328",The Man Who Can Feel Love Must Have A Good Heart,Keep Your Feet Still Geordie Hinny,Henry Purcell,Cilla Black,George Frideric Handel,A. E. Housman/George Butterworth,Kathleen Ferrier,Franz Schubert,Wolfgang Amadeus Mozart,Roly Veitch and his Blaydon Aces,Dido And Aeneas. ,30 Years of Number One. ,Handel: Messiah. ,An Anthology of English Songs Vol. 3. ,Blow the Wind Southerly. ,Song for Everyone. ,The Magic Flute. ,Canny Tynside. ,"
Sue Lawley's castaway is poet U A Fanthorpe.

Show more

", ,ddea5540-2c7d-4266-8507-b367c2635d35,e002853b-7843-449b-a46a-c35fe6b8bed5,27870d47-bb98-42d1-bf2b-c7e972e6befc,,15bd63ca-c6d9-430a-9779-072c5dc7396f,f91e3a88-24ee-4563-8963-fab73d2765ed,b972f589-fb0e-474e-b64a-803b0364fa75,, ,0,"https://www.bbc.co.uk/programmes/p00938f0
"
0,Uffa Fox,Mon 29 Jun 1959,Anthology of world poetry,Painting materials,Water Music: Alla Hornpipe,"An die Musik (To Music), D547",Oh for the wings of a dove (Hear My Prayer),Meditation (Thaïs),Leanin',"Piano Sonata in C minor, Op 13, 'Pathétique'",The last rose of summer,Royal Visitor (from The Cowes Suite),George Frideric Handel,Franz Schubert,Felix Mendelssohn,"Joshua Bell, Jules Massenet, Royal Philharmonic Orchestra & Andrew Litton",Roy Henderson,Daniel Barenboim & Ludwig van Beethoven,Ada Alsop,Royal Marine School of Music,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is yachtsman Uffa Fox.
Favourite track: To Music by Franz SchubertBook: Anthology of world poetryLuxury: Painting materials
", ,27870d47-bb98-42d1-bf2b-c7e972e6befc,f91e3a88-24ee-4563-8963-fab73d2765ed,0e85eb79-1c05-44ba-827c-7b259a3d941a,85d783d6-6795-4726-b817-9d83095ad7be,,1f9df192-a621-4f54-8850-2c5373b7eac9,,, ,0,"https://www.bbc.co.uk/programmes/p009y7qd
"
0,Umberto Eco,Fri 17 Nov 1995,The New York Phone Book,Laptop computer,As Time Goes By,Piano Sonata No 2 in B flat minor Op 35,Ballade von der sexuellen Hörigkeit (from The Threepenny Opera),Goldberg Variations (Variation No.25),Por una cabeza,Doen Daphne d'over schoone Maeght,Symphony no. 7 in A major Op.92: 4th movement,"Don Giovanni Act 2, Scene 5",Dooley Wilson,Frédéric Chopin,Kurt Weill,Johann Sebastian Bach,Carlos Gardel,Jacob van Eyck,Ludwig van Beethoven,Wolfgang Amadeus Mozart,None,Chopin Recital. ,Ute Lemper Sings Kurt Weill. ,Goldberg Variations. ,Tangos. ,Early Baroque Recorder Music. ,Beethoven Symphonies Nos. 1 & 7. ,Don Giovanni. ,"
Sue Lawley's castaway is writer Umberto Eco.

Show more

", ,678ec210-3f92-4624-aede-c476037d5078,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,0e738f68-783c-4a6a-80ae-4f7500861060,24f1766e-9635-4d58-a4d4-9413f9f98a4c,bb54817c-6829-4ccc-bc58-030abb85c583,d39a2434-52c4-40d3-b0af-8033c447f921,1f9df192-a621-4f54-8850-2c5373b7eac9,b972f589-fb0e-474e-b64a-803b0364fa75, ,0,"https://www.bbc.co.uk/programmes/p0093p3y
"
0,Ursula Bloom,Mon 14 Nov 1960,Book of Common Prayer,Writing materials,Message to the Empire (25 December 1939),Richard Wagner - Tannhauser: Overture,Homing,Dombey and Sons,Mad Dogs & Englishmen,Hen Wlad Fy Nhadau (Land Of My Fathers),Abide with me,"Bells of St Mary's, Puddletown, Dorset - Victory Day (8 May 1945)",King George V,Richard Wagner,Webster Booth,Charles Dickens,Noël Coward,Morriston Orpheus Choir,Clara Butt,Sound Effects,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is novelist Ursula Bloom.
Favourite track: Message to the Empire (25 December 1939) by HM King George VIBook: Book of Common PrayerLuxury: Writing materials
", ,61fa34e7-b983-4592-bac4-dafd05da1a0e,eefd7c1e-abcf-4ccc-ba60-0fd435c9061f,17563e4a-6f8c-4109-b17e-01cce16d7fa0,fac5c33f-4339-445a-88d7-f69da327f07b,6aa4bb26-36f8-4a96-8328-4810a4e9a617,c0c4335f-6493-41d1-aee0-c48fa4141ff3,3bb546ca-6c58-4c16-be68-7fd311ce2923,2df4014d-e446-46c5-9cce-db20b2dccac1, ,0,"https://www.bbc.co.uk/programmes/p009y6xw
"
0,Ursula Jeans,Tue 19 Jul 1955,,,K'Arawi,"Frédéric Chopin - Nocturne in E flat major, Op. 9/2",O dolce incanto (from Manon),Nel di della vittoria (from Macbeth),"From Monte Pincio, Op. 39 No. 1",Core 'ngrato,Young At Heart,'Solveig's Cradle Song' from Peer Gynt,Yma Sumac,Frédéric Chopin,Jules Massenet,Giuseppe Verdi,Edvard Grieg,Beniamino Gigli,Frank Sinatra,Edvard Grieg,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is actress Ursula Jeans.
Luxury: Sunburn lotion
", ,53d86951-706c-41c8-9053-a713ea972395,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,85d783d6-6795-4726-b817-9d83095ad7be,f1bedf1f-4445-4651-9c35-f4a3f3860a13,013c8e5b-d72a-4cd3-8dee-6c64d6125823,0349e03f-bb71-4b0f-b727-47fa326bc690,197450cd-0124-4164-b723-3c22dd16494d,013c8e5b-d72a-4cd3-8dee-6c64d6125823, ,0,"https://www.bbc.co.uk/programmes/p009y9t0
"
0,Ursula Owen,Fri 19 Sep 1997,The collected works - Anton Chekhov,Family photo album,Flute Sonata No. 1 in B minor - 1st movement,Myfanwy,Foggy foggy dew,"String Quartet in B flat major Op 76 No. 4 ""Sunrise"" – first movement","Ruhe, Süssliebchen (from Die schöne Magelone, Op. 33)",Surabaya Johnny,Gloomy Sunday,Marie Theres'! Hab' mir's gelobt (Act 3 Trio) (from Der Rosenkavalier),Johann Sebastian Bach,Morriston Orpheus Choir,Burl Ives & Burl Ives,Joseph Haydn,Johannes Brahms,Kurt Weill & Lotte Lenya,Billie Holiday,Richard Strauss,J.S. Bach: Flute Sonatas. ,National Music - Wales. ,In The Quiet Of The Night. ,Haydn String Quartets. ,Fischer-Dieskau/Moore: Songs By Maher. ,Portrait Weill. 7 Deadly Sins. Happy End. ,Billie Holiday 16 Most Requested Songs. ,Der Rosenkavalier. ,"
Sue Lawley's castaway is editor and publisher Ursula Owen.

Show more

", ,24f1766e-9635-4d58-a4d4-9413f9f98a4c,c0c4335f-6493-41d1-aee0-c48fa4141ff3,086c1936-9eaa-4091-b140-ad33a51a3b71,c130b0fb-5dce-449d-9f40-1437f889f7fe,c70d12a2-24fe-4f83-a6e6-57d84f8efb51,244f758f-5154-49c8-b3e1-551491e502f3,d59c4cda-11d9-48db-8bfe-b557ee602aed,4cb43d82-824e-4034-b03d-1a98f36f6e16, ,0,"https://www.bbc.co.uk/programmes/p009444h
"
0,Uta Frith,Fri 1 Mar 2013,A Book of Hours from Sir John Soane's Museum,Her Dolls House,Organ Concerto Opus 7 No 1 in B flat major – Bouree Allegro,Ein Mannlein steht im Walde from Hansel and Gretel,Sonata for 4 hands in B flat major,Schubert's String Quartet No. 13 in A Minor,Cannon Song from the Threepenny Opera,"Mortuos plango, vivos voco",Some Clouds Don't have a Silver Lining,Der Rosenkavalier – Waltzes,George Frideric Handel,Engelbert Humperdinck,Wolfgang Amadeus Mozart,Franz Schubert,Kurt Weill,Jonathan Harvey & Jonathan Harvey,Fred Frith,Richard Strauss,Handel Concertos Pur Orgue. ,Hansel and Gretel. ,Mozarts:  Sonatas for Piano Duet. ,Schubert: String Quartets. ,Threepenny Opera. ,Jonathan Harvey: Tombeau de Messiaen. ,Cheap at Half the Price. ,Famous Waltzes. ,"
Kirsty Young interviews developmental psychologist Professor Uta Frith.

Show more

", ,27870d47-bb98-42d1-bf2b-c7e972e6befc,30060b66-4ed3-47a5-89d7-cb4f13437441,b972f589-fb0e-474e-b64a-803b0364fa75,f91e3a88-24ee-4563-8963-fab73d2765ed,0e738f68-783c-4a6a-80ae-4f7500861060,95a46464-327d-4849-bdfd-a71373097477,4801bad4-1b42-4c9e-84b1-bf61067ab67c,4cb43d82-824e-4034-b03d-1a98f36f6e16, ,0,"https://www.bbc.co.uk/programmes/b01qsrhl
"
