,Castaway,Date,Book,Luxury,Song1,Song2,Song3,Song4,Song5,Song6,Song7,Song8,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6,Artist7,Artist8,Album1,Album2,Album3,Album4,Album5,Album6,Album7,Album8,Short desc,Bio,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,Favourite,Error,Url
0,Kathleen Harrison,Tue 27 Nov 1951,,,Street Barrel Organ Selection,Oklahoma,Philharmonia Orchestra - Miller's Dance,Gidi Ya Nar,The Third Man Theme,Just one of those things,Lady Bracknell Interviews John Worthing (from The Importance Of Being Earnest),Scheherzade,Unknown,André Kostelanetz & His Orchestra,Philharmonia Orchestra,Muhammad Al Kahlawi and Chorus,Anton Karas,Maurice Chevalier,Oscar Wilde,Nikolai Rimsky-Korsakov,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is actress Kathleen Harrison.
Book: The Pickwick Papers by Charles Dickens
", ,125ec42a-7229-4250-afc5-e057484327fe,6a3702f3-a912-43bc-b621-69830287defa,5610302e-bfd9-421c-80e2-03d790a0f5e5,,c635851e-7da6-41cf-9a8a-4674f2c27d4a,e0371cd0-a5f8-420e-be17-bd980adc7393,ca8acd72-3ea4-4b15-baf0-49bf9ab60d53,4cfe7051-f649-4d07-83b3-7a732abe7249, ,0,"https://www.bbc.co.uk/programmes/p009ycjs
"
0,Kathleen Turner,Fri 19 May 2000,Emma - Jane Austen,Roses,Gulf Coast Highway,Say Goodbye to Hollywood,"Piano Concerto No. 1 in B flat minor, Op. 23",Avalon,I'll Find My Way Home,As Cool As I am,Kathy's Song,Stay Strong,Nanci Griffith & Mac McAnally,Billy Joel,Pyotr Ilyich Tchaikovsky,Roxy Music,Jon & Vangelis,Dar Williams,Simon & Garfunkel,The Suits,Little Love Affairs. ,Turnstiles. ,Tchaikovsky/Schuman piano. ,Avalon. ,The Friends of Mr Cairo. ,Mortal. ,Tales from New York. ,Balancing. ,"
Sue Lawley's castaway is actress Kathleen Turner.

Show more

", ,,64b94289-9474-4d43-8c93-918ccc1920d1,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,331ce348-1b08-40b9-8ed7-0763b92bd003,8c9b4c93-5283-4e1a-bae1-415c65ffefbf,f9908eb1-30ac-4fc9-929c-81fe2dcf2266,5d02f264-e225-41ff-83f7-d9b1f0b1874a,, ,0,"https://www.bbc.co.uk/programmes/p00949xj
"
0,Kathy Burke,Fri 20 Aug 2010,The complete works - Graham Linehan,Life-size laminated photo of James Caan from Dragons' Den,Bad Romance,Gangsters,Love Will Tear Us Apart,Pretty Vacant,Ride a White Swan,Fly me to the moon,Clint Eastwood,Get Ur Freak On,Lady Gaga,The Specials,Joy Division,Sex Pistols,T. Rex,Frank Sinatra & Count Basie & His Orchestra,Gorillaz,Missy Elliott,The Fame Monster [Deluxe Edition]. ,The Specials: BBC Sessions. ,Substance. ,Best Rock Anthems in the World. ,Baby Boomer Classics/Electric Seventies. ,A Man and His Music. ,Kiss Hitlist 2002. ,Get UR Freak On- CD Single. ,"
Kirsty Young's castaway is actor and director Kathy Burke.

Show more

", ,650e7db6-b795-4eb5-a702-5ea2fc46c848,07eb40a2-2914-439c-a01d-15a685b84ddf,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,e5db18cb-4b1f-496d-a308-548b611090d3,c842d29f-a297-48cd-bb71-4f77fd672b16,197450cd-0124-4164-b723-3c22dd16494d,e21857d5-3256-4547-afb3-4b6ded592596,a0b8cb9e-7532-45fe-a74c-30e7c4009a39, ,0,"https://www.bbc.co.uk/programmes/b00tcz90
"
0,Kay Cavendish,Mon 5 Feb 1962,Encyclopaedia Britannica,Flower Seeds and an armchair,"Concerto for Two Violins in D minor, BWV 1043",Holiday for Strings,Ezekiel,Peggy Lee and George Shearing - Do I Love You? (from Dubarry was a Lady),"Symphonic Variations, Op 78 (feat. BBC National Orchestra of Wales)",What is this Thing Called Love?,Speech at the Oxford Union,O Come All Ye Faithful,Johann Sebastian Bach & Arpad Gérecz,Stanley Black & His Orchestra,Harry Belafonte,Peggy Lee and George Shearing,César Franck & BBC National Orchestra of Wales,Clebanoff Strings and Percussion,Gerard Hoffnung,Elisabeth Schwarzkopf,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is pianist Kay Cavendish.
Favourite track: Double Violin Concerto in D Minor by Johann Sebastian BachBook: Encyclopaedia BritannicaLuxury: Flower Seeds and an armchair
", ,6d7f136d-985a-4189-80c1-e5ea92144803,981aa60f-7cc0-4b0a-abab-808107deeac9,49c48b7f-1ff1-4f02-a1aa-ca1254b46ef2,,69802473-e361-4e15-bbd8-53fe83cd1587,,565fc133-9043-44f1-a942-f6109e53e5d3,f17aa6af-8d75-4559-b212-b83b9549758e, ,0,"https://www.bbc.co.uk/programmes/p009y66v
"
0,Kay Hammond,Wed 28 Feb 1951,,,Mariette Act 2 (finale),De Glory Road (from Metropolitan),Vissi d'arte from Tosca,Swan Lake (Dance of the Cygnets),Cara Sposina,"Frédéric Chopin - Etude in A Flat, Op.25 No.1","O terra, addio (from Aida, Act 4)",Symphony No. 5 in C minor (feat. BBC Scottish Symphony Orchestra),Oscar Straus,Lawrence Tibbett,Giacomo Puccini,Pyotr Ilyich Tchaikovsky,Alfredo Del-Penho,Frédéric Chopin,Giuseppe Verdi,Ludwig van Beethoven & BBC Scottish Symphony Orchestra,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is actress Kay Hammond.
", ,cec7f5fe-5dee-4258-af3e-3bb1e469444b,ad5f7b86-f76e-43a6-8fa4-a90048a8b8e9,a693df4a-8762-4a45-b7fd-6695b558385e,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,01eac6f7-d1a2-4359-9728-95e471c031fe,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,f1bedf1f-4445-4651-9c35-f4a3f3860a13,1f9df192-a621-4f54-8850-2c5373b7eac9, ,0,"https://www.bbc.co.uk/programmes/p009ycvr
"
0,Kay Mellor,Fri 3 Nov 2017,BOOK CHOICE,LUXURY ITEM,Perfect 10,Our Day Will Come,A Whiter Shade Of Pale,Let's Spend The Night Together,What A Wonderful World,My Sweet Lord,Ain't No Mountain High Enough,Ordinary People,The Beautiful South,Amy Winehouse,Procol Harum,The Rolling Stones,Louis Armstrong,George Harrison,Diana Ross,John Legend,Quench. ,Lioness: Hidden Treasures. ,Procol Harum. ,Between the Buttons. ,What a Wonderful World. ,All Things Must Pass. ,The No. 1’s. ,Get Lifted. ,"
Kirsty Young interviews writer and producer Kay Mellor.

Show more

", ,eec43ebc-815a-4105-b1cb-205b8f57b4fa,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,44119570-4d53-46e7-a447-bd18608c28d8,b071f9fa-14b0-4217-8e97-eb41da73f598,eea8a864-fcda-4602-9569-38ab446decd6,42a8f507-8412-4611-854f-926571049fa0,60d41417-feda-4734-bbbf-7dcc30e08a83,75a72702-a5ef-4513-bca5-c5b944903546, ,0,"https://www.bbc.co.uk/programmes/b09bxmyb
"
0,Kay Smart,Mon 26 May 1958,,,Ebb Tide,House of Singing Bamboo,Entry of the Gladiators,Memories Are Made Of This,Jailhouse Rock,Smiley,French Heels,Once-a-Year-Day,Frank Chacksfield & His Orchestra,Howard Keel,Ringling Bros.,Dave King,Elvis Presley,Shirley Abicair,Debbie Reynolds,Doris Day & John Raitt,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is circus performer Kay Smart.
Luxury: Champagne
", ,d429ea08-b65a-45b4-a388-69f994684dcb,d78afc01-f918-440c-89fc-9d546a3ba4ac,,,01809552-4f87-45b0-afff-2c6f0730a3be,4b56d74f-fbe6-4c72-ac71-955ef8684264,d0cd6a06-dc19-4fa8-9664-0d96534ef1db,, ,0,"https://www.bbc.co.uk/programmes/p009y88y
"
0,Kaye Webb,Fri 17 Dec 1993,Messages - poetry - Naomi Lewis,Very big photograph album on a wheeling table,Sea Pictures - Where corals lie,Goodnight Vienna,Isn't It A Lovely Day?,My Last Duchess,De L'Autre Cote de la Rue,Puffin Song,It's Easy To Sing,Die Fledermaus,Edward Elgar,Jack Buchanan,Walter de la Mare,Robert Browning,Édith Piaf,Doug Turner,John Warner,Johann Strauss II,Janet Baker - Songs And Aria By Handel/Menelssohn. ,Jack Buchanan. ,Walter De La Mare. ,Robert Browning - My Last Duchess And Other Poems. ,Edith Piaf Programme Plus. ,The Puffin Song. ,Salad Days: An Original Cast Recording. ,Johann Strauss: Die Fledermaus. ,"
Sue Lawley's castaway is publisher Kaye Webb.

Show more

", ,4e60a56a-514a-4a19-a3cc-49927c96b3cb,8ca11ab0-d3e9-444d-b9c8-908d443aebbe,a4453b4d-53c2-4e5f-aaf1-fe6fa99a3dd3,568ad646-1198-48dd-a159-68d7a2c9f83a,4f8ef4a3-40fa-46b5-8773-97686a8424f4,,,8255db36-4902-4cf6-8612-0f2b4288bc9a, ,0,"https://www.bbc.co.uk/programmes/p0093ww4
"
0,Kazuo Ishiguro,Fri 22 Feb 2002,Collected short stories - Anton Chekhov,Big roll of paper,"Hey, That's No Way To Say Goodbye","Nocturne in E flat major, Op. 55 No. 2",Now Westlin Winds,Trying to Get to Heaven,Hickory Wind,They can't take that away from me (from Shall We Dance?),Blame It On My Youth,I'm Not Afraid To Die,Leonard Cohen,"Fryderyk Chopin, Nikolaj Znaider & Daniel Gortler",Dick Gaughan,Bob Dylan,Emmylou Harris,George Gershwin,Keith Jarrett Trio,Gillian Welch,Songs of Leonard Cohen. ,None,Handful of Earth. ,Time Out Of Mind. ,None,Let Yourself Go. ,The Cure. ,Hell Among The Yearlings. ,"
Sue Lawley's castaway is writer Kazuo Ishiguro.

Show more

", ,65314b12-0e08-43fa-ba33-baaa7b874c15,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,8d3716e7-ba2a-47a9-ac16-8af9e8a8c6ba,72c536dc-7137-4477-a521-567eeb840fa8,35ef61ca-43db-4772-ba27-0489e9ebcb69,65744963-191a-44ef-a3c7-b693a808a158,19e48a4b-7aff-4794-a76f-1e7ed20caa4e,2ff49515-1701-4bac-a53a-04345893f3f3, ,0,"https://www.bbc.co.uk/programmes/p009482g
"
0,Keith Floyd,Fri 4 Jan 1991,Gormenghast - Mervyn Peake,Pair of handmade blue suede shoes,Blue Suede Shoes,To Love Somebody,Hey Jude,Positively 4th Street,T'ain't Nobodys Business If I Do,You Can't Always Get What You Want,Me And Bobby McGee,Promised Land,Elvis Presley,Nina Simone,The Beatles,Bob Dylan,Bessie Smith,The Rolling Stones,Kris Kristofferson,Johnnie Allan,The All Time Greatest Hits. ,16 Top Tracks. ,Hey Jude. ,Bob Dylan: Biograph. ,The Collection. ,Hot Rocks 2. ,Dream On. ,South To Louisiana. ,"
Sue Lawley's castaway is television cook Keith Floyd.

Show more

", ,01809552-4f87-45b0-afff-2c6f0730a3be,2944824d-4c26-476f-a981-be849081942f,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,72c536dc-7137-4477-a521-567eeb840fa8,ffa28768-ecda-42c6-ac49-6ce5c7d33043,b071f9fa-14b0-4217-8e97-eb41da73f598,cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81,b654df92-5315-44dd-a184-642456e8e20e, ,0,"https://www.bbc.co.uk/programmes/p0093zn8
"
