,Castaway,Date,Book,Luxury,Song1,Song2,Song3,Song4,Song5,Song6,Song7,Song8,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6,Artist7,Artist8,Album1,Album2,Album3,Album4,Album5,Album6,Album7,Album8,Short desc,Bio,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,Favourite,Error,Url
0,George Chisholm,Mon 29 Apr 1963,Anthology of humour,Trombone and hair restorer,The Boy Next Door,Arabesque No 2,Thanks a Million,Horn Concerto no. 2 in E flat major K.417,The Sewers of the Strand,I got rhythm,Don't Tell a Man about His Woman,Humoresque in G flat Op 101'7,Bobby Hackett,Claude Debussy,Louis Armstrong & His Orchestra,Wolfgang Amadeus Mozart,Spike Milligan,Ella Fitzgerald,Jack Teagarden,Antonín Dvořák,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is jazz trombonist George Chisholm.
Favourite track: Don't Tell a Man about His Woman by Jack TeagardenBook: Anthology of humourLuxury: Trombone and hair restorer
", ,92ffa91d-bc56-4da9-947a-e5659c40f561,be50643c-0377-4968-b48c-47e06b2e2a3b,067bf834-c35f-414f-8389-a77558669cc1,b972f589-fb0e-474e-b64a-803b0364fa75,a2175670-3804-43e8-8506-d79eea325f15,54799c0e-eb45-4eea-996d-c4d71a63c499,79dcf09e-2290-4740-9edc-907f82420160,819eaeb2-8dd8-48a5-ad07-0bcd137985ef, ,0,"https://www.bbc.co.uk/programmes/p009y5gj
"
0,George Clooney,Fri 28 Feb 2003,War and Peace - Leo Tolstoy,An anchored yacht,I'm So Lonesome I Could Cry,"Another Brick In The Wall, Part 2",Destination Moon,Nice 'n' Easy,Artificial Flowers,Who Is He And What Is He To You,Moondance,Lucy In The Sky With Diamonds,Hank Williams,Pink Floyd,Dinah Washington,Frank Sinatra,Bobby Darin,Bill Withers,Van Morrison,William Shatner,Q Country: 30 Lengendary Tracks. ,The Wall. ,Dinah '62. ,Classic Sinatra. ,The Ultimate Bobby Darin. ,Still Bill. ,Moondance. ,Spaced Out. ,"
Sue Lawley's castaway is actor George Clooney.

Show more

", ,,83d91898-7763-47d7-b03b-b92132375c47,d385947d-c00d-4311-9cf1-a032a1d4040b,197450cd-0124-4164-b723-3c22dd16494d,1f223eed-aa38-49da-9e76-62ab3adc2e04,fd1a2d9d-9bb6-44de-83a3-41560658aba9,a41ac10f-0a56-4672-9161-b83f9b223559,a406a684-7c88-442b-836d-3b9b67bbc91d, ,0,"https://www.bbc.co.uk/programmes/p00937r7
"
0,George Cole,Mon 6 Sep 1976,The Form Book,Havana cigars,Goodbye,We Could Use A Little Rain,Ride of the Valkyries (Die Walküre),Polka From Schwanda The Bagpiper,A Man Of Our Time,El Presidente,Symphony no. 2 in D major Op. 43,Hallelujah Chorus - Messiah,Andy Cole,Rogue Raven,Richard Wagner,The Philadelphia Orchestra,James Clarke and Sounds,Herb Alpert & The Tijuana Brass,"BBC Scottish Symphony Orchestra, Jean Sibelius & Ilan Volkov",George Frideric Handel,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is actor George Cole.
Favourite track: Symphony No. 2 in D by Jean SibeliusBook: The Form BookLuxury: Havana cigars
", ,c23d83df-1658-4165-8398-7fcb4d3c0155,ea43fd93-cb3c-4152-951f-3398aea01774,eefd7c1e-abcf-4ccc-ba60-0fd435c9061f,ff3fcff7-6c85-49d6-b954-ed7011a44e5a,,012ef4f9-2d35-4000-86e5-bc761f87dab9,691b0e9d-9e57-41cf-932d-a3d21b068e75,27870d47-bb98-42d1-bf2b-c7e972e6befc, ,0,"https://www.bbc.co.uk/programmes/p009n0f2
"
0,George Davies,Fri 16 Jun 2006,A book about learning to paint,A Cannondale Bike,Do You Want To Know A Secret?,Rock Island Line,High Noon (Do Not Forsake Me),You'll Never Walk Alone,Success,"Money, Money, Money",Caruso,Believe,The Beatles,Lonnie Donegan,Frankie Laine,Gerry & The Pacemakers,The Weather Girls,ABBA,Luciano Pavarotti,Cher,Please Please Me. ,The Hits of Lonnie Donegan. ,Hollywood Magic: The 1950s. ,Bringing On Back the Good Times. ,Success. ,The Singles (the first 10 years). ,The Essential Pavarotti. ,Believe. ,"
Sue Lawley's castaway is businessman and designer George Davies.

Show more

", ,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,a021814d-8911-481d-903a-bbbfc6d24068,bb56bf3b-053d-470a-945e-fb6943c03214,fe5fb618-2f8b-4158-92b6-464f31672bca,8bc23f36-2d1e-45c5-ad47-69e402b0923a,d87e52c5-bb8d-4da8-b941-9f4928627dc8,705076ef-a0c5-472f-bebd-3e72174fcaf4,bfcc6d75-a6a5-4bc6-8282-47aec8531818, ,0,"https://www.bbc.co.uk/programmes/p0093vhv
"
0,George Fenton,Fri 16 May 2003,Short Stories - Anton Chekhov,"A piano or, failing that, for comfort a tin of condensed milk & tin opener","Fantasia & Fugue in G minor, BWV 542",What A Mouth What A North And South,Just Walkin' In The Rain,Ninety-Nine And A Half,Reunion,You're Driving Me Crazy,Eternal source of light divine (Ode for the Birthday of Queen Anne),Beim Schlafengehan (Four Last Songs),Johann Sebastian Bach,Tommy Steele,Johnnie Ray,Dorothy Love Coates,John Low,Billy May's Big band,George Frideric Handel,Richard Strauss,Organ works: Volume One. ,Greatest Hits: Tommy Steele. ,16 Most Requested Songs of the 1950s - V. ,The Best of Dorothy Love Coates. ,Soundtrack of the film Hero. ,The Capitol Years. ,Music for Royal Occasions. ,Four Last Songs - Richard Strauss. ,"
Sue Lawley's castaway is composer George Fenton.

Show more

", ,24f1766e-9635-4d58-a4d4-9413f9f98a4c,0810fa02-a70e-4c99-b7e3-295c0972c64a,a74dcc96-ed1b-4b0c-8492-cc5345d629d8,cb5f4534-0548-4e00-83d7-6760f6c37c38,,,27870d47-bb98-42d1-bf2b-c7e972e6befc,4cb43d82-824e-4034-b03d-1a98f36f6e16, ,0,"https://www.bbc.co.uk/programmes/p00937jh
"
0,George Foreman,Fri 10 Jan 2003,An anthology of poems which include the poem Waiting - John Burroughs,A pillow,You Send Me,William Tell Overture,Don't Be a Drop-Out,I Wish It Would Rain,Little Girls,Mama Said Knock You Out,All You Need Is Love,Strangers In The Night,Sam Cooke,Gioachino Rossini,James Brown,The Temptations,Vienna Boys' Choir,LL Cool J,The Beatles,Frank Sinatra,The Best of Same Cooke. ,Music from ‘The Legend of the Lone Ranger’ Soundtrack. ,James Brown: Star Time-Hardest Working. ,The Temptations Anthology. ,Let Us Live. ,Phenomenon. ,The Beatles 1967-1970. ,"Frank Sinatra, the Reprise Years. ","
Sue Lawley's castaway is boxer George Foreman.

Show more

", ,6c8fd0be-d961-454c-aee0-4366a6dbc993,846be3c9-5f94-46ab-97b9-531335dd3658,20ff3303-4fe2-4a47-a1b6-291e26aa3438,d8df96ae-8fcf-4997-b3e6-e5d1aaf0f69e,7badcc14-8d16-4734-acda-40645d156602,a4dd0e77-83b8-4e92-89b7-effb0e47fd8c,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,197450cd-0124-4164-b723-3c22dd16494d, ,0,"https://www.bbc.co.uk/programmes/p00938qx
"
0,George Formby,Tue 20 Nov 1951,,,McNamara's Band,Hear My Song Violetta,Be Like the Kettle and Sing,Shotgun Boogie,Philharmonia Orchestra - Londonderry Air (Danny Boy),The Kerry Dance,Never Trust A Woman,Leaning On A Lamp Post,Bing Crosby,Josef Locke,Vera Lynn,Tennessee Ernie Ford,Philharmonia Orchestra,John McCormack,Phil Harris and His Orchestra,George Formby,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is comedian George Formby.
Luxury: His first ukelele
", ,2437980f-513a-44fc-80f1-b90d9d7fcf8f,1a9bf859-1dc2-495b-9e7c-289be7731a9f,7d32fa5a-7ccb-483b-87ea-5370b4be4d64,947163f5-f306-4d78-a316-8c3fb317ae50,5610302e-bfd9-421c-80e2-03d790a0f5e5,22c3d1de-793c-4094-b60a-26775617c14b,744cb0dc-665d-45b9-ba6d-484754957d55,f5d51e0f-323e-46de-96ce-d427fd4b124c, ,0,"https://www.bbc.co.uk/programmes/p009yckd
"
0,George Guest,Mon 2 Aug 1976,The complete works - Saunders Lewis,Clavichord,Cyfri'r Geifr,"Cello Concerto in E minor, Op 85 (feat. BBC Scottish Symphony Orchestra)",Salve Regina,On A Clear Day,Trumpet Concerto in E flat Major  (TM),To Our Lady Of Sorrows,Cymylau,In Paradisum (from Requiem),Sian Emlyn,Sir Edward Elgar & BBC Scottish Symphony Orchestra,Monks of the Abbey of St Pierre de Solesmes,Cleo Laine,Joseph Haydn,Janet Price & Anthony Saunders,Sidan,Gabriel Fauré,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is organist and choir director George Guest.
Favourite track: In Paradisum by Gabriel FauréBook: The complete works by Saunders LewisLuxury: Clavichord
", ,18374c57-7abe-4e6c-80e2-63d0cde66bcc,4e60a56a-514a-4a19-a3cc-49927c96b3cb,,51394536-9baa-4e6e-9db6-0b6137c111e0,c130b0fb-5dce-449d-9f40-1437f889f7fe,,c21d07f9-7abe-41c3-ad22-861a00f30ed9,fa19a8b6-e7f4-40d4-af15-7a7c41ac7d8f, ,0,"https://www.bbc.co.uk/programmes/p009n0jz
"
0,George Lloyd,Sun 26 Nov 1995,Piers Plowman (In Middle English) - William Langland,Romney's portrait of Lady Hamilton,Violin Concerto in D major (Op.35),John Socman Sybil From Act 3,Symphonie fantastique Op.14,Fourth Symphony Final Section,"""Bella figlia dell'amore"" from Act 3 of ""Rigoletto""",Carnaval De Vienne,Symphony No. 2 in E flat major - 1st movement,"Jesu, Joy of Mans Desiring from Cantata BWV 147","Oslo-Filharmonien, Пётр Ильич Чайковский, Anne-Sophie Mutter & André Previn",George Lloyd,"Hector Berlioz, Robin Ticciati & Scottish Chamber Orchestra",George Lloyd,"Dame Joan Sutherland, Giuseppe Verdi, Luciano Pavarotti, Huguette Tourangeau, Sherrill Milnes, London Symphony Orchestra & Richard Bonynge",Moriz Rosenthal,Edward Elgar,Johann Sebastian Bach,Living Stereo. ,George Lloyd Highlights From John Socman. ,BBC Music Vol 2. ,George Lloyd Fourth Symphony. ,Verdi Rigoletto. ,The Golden Age Of Piano Virtuoso. ,Elgar's Symphony No 2 in E Flat. ,Dinu Lapatti. ,"
Sue Lawley's castaway is composer George Lloyd.

Show more

", ,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,57e90172-6aa5-4781-a9b6-3f9eb26ab1fb,274774a7-1cde-486a-bc3d-375ec54d552d,57e90172-6aa5-4781-a9b6-3f9eb26ab1fb,f1bedf1f-4445-4651-9c35-f4a3f3860a13,0d6c4730-f0a3-409f-9456-2659942ee9a0,4e60a56a-514a-4a19-a3cc-49927c96b3cb,24f1766e-9635-4d58-a4d4-9413f9f98a4c, ,0,"https://www.bbc.co.uk/programmes/p0093pn9
"
0,George MacDonald Fraser,Fri 19 Jan 2001,Complete Oxford English Dictionary,Typewriter,The Cobbler's Song,Title Music from Captain Blood,John Peel,My Very Good Friend The Milkman,Fra Diavolo: Overture,Title Music for the Adventures of Robin Hood,In Party Mood,Black Bear,Peter Dawson,Erich Wolfgang Korngold,The Regimental Band of the Royal Hussars,Fats Waller,Daniel‐François‐Esprit Auber,Erich Wolfgang Korngold,West End Celebrity Orchestra,Regimental Band and the Massed Pipes of the Scots Guards,Peter Dawson Favourites. ,The Warner Bros Years. ,Band of the Royal Hussars. ,The Cream of Fats Waller. ,Fra Diavolo. ,The Warner Bros Years. ,When Housewives Had the Choice. ,The Scots Guards on Parade. ,"
Sue Lawley's castaway is writer George MacDonald Fraser.

Show more

", ,5aa05945-14f6-43ec-b583-ee93a1cd93bc,71b79646-5a0c-465b-b4da-e26af5120165,,569fc5bf-bcb6-4bc5-9a00-bd0d258e34f1,7c08bc24-bcd9-47d5-819e-bbbf6e87fa9f,71b79646-5a0c-465b-b4da-e26af5120165,ecc0c089-77b9-4788-8481-d34dfd197b51,, ,0,"https://www.bbc.co.uk/programmes/p009498m
"
0,George MacDonald Fraser,Tue 21 Mar 1978,The Oxford English Dictionary,"Typewriter, spare ribbons and paper",The Smugglers' Song,John Peel,My very good friend the milkman,Kanonensong,Cock O' The North,Sword For Your Supper,Give Me The Bus Fare To Laxey,Theme From The Adventures Of Robin Hood,Peter Dawson,Royal Military School Of Music,Fats Waller and His Rhythm,Willy Trenck-Trebitsch & Kurt Gerron,3rd Battalion Gordon Highlanders Pipes and Drums,Michel Legrand et son orchestre,Mike Williams & Laury Kermode,National Philharmonic Orchestra,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is writer George MacDonald Fraser.
Favourite track: Theme From The Adventures Of Robin Hood by National Philharmonic OrchestraBook: The Oxford English DictionaryLuxury: Typewriter, spare ribbons and paper
", ,5aa05945-14f6-43ec-b583-ee93a1cd93bc,,dee95bdd-55a3-48af-8735-1c61baee5089,,,2225361a-2551-4562-b1bf-7268f8fd26ab,,a94c0f47-7caa-42b6-b9b3-4708f6fbe7de, ,0,"https://www.bbc.co.uk/programmes/p009myxp
"
0,George Malcolm,Mon 7 Dec 1964,Omnibus - Evelyn Waugh,Clavichord,The Trumpet Volunteer,'Ah! Non Credea Mirarti' from La Sonnambula,Non ti fidar (from Don Giovanni),Recessit Pastor Noster (Responsories for Tenebrae - Holy Saturday),Abendlich Strahlt (from Das Rheingold),New Year Carol (from Friday Afternoons),"Violin Concerto in B minor, Op 61",Gloria (from Missa brevis in D major),Peter Sellers,Vincenzo Bellini,Wolfgang Amadeus Mozart,Westminster Cathedral Choir,Richard Wagner,Benjamin Britten,Edward Elgar,Benjamin Britten,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is harpsichordist and conductor George Malcolm.
Favourite track: Recessit Pastor Noster (Responsories for Tenebrae - Holy Saturday) by Westminster Cathedral ChoirBook: Omnibus by Evelyn WaughLuxury: Clavichord
", ,697e5756-139e-47cd-9a0b-de819557bc13,6f5bfd20-84cc-4879-8a40-05631ad576c7,b972f589-fb0e-474e-b64a-803b0364fa75,6006684a-b79a-4599-ac4c-674fb2685517,eefd7c1e-abcf-4ccc-ba60-0fd435c9061f,49ae5227-605a-47a8-9b8e-cd89bf01a97c,4e60a56a-514a-4a19-a3cc-49927c96b3cb,49ae5227-605a-47a8-9b8e-cd89bf01a97c, ,0,"https://www.bbc.co.uk/programmes/p009y4kt
"
0,George Martin,Fri 12 Jul 1996,A book on how to build a boat,An electric keyboard,Daphnis & Chloe – dawn breaks,I Want To Hold Your Hand,Bollard,Oboe Quartet in F major,It is an axiom among kings (from The Rape of Lucretia),Old Boston,Bess you is my woman now (Porgy and Bess),Romeo and Juliet Fantasy Overture,Maurice Ravel,The Beatles,,Wolfgang Amadeus Mozart,Benjamin Britten,George Martin,George Gershwin,"City of Birmingham Symphony Orchestra, Пётр Ильич Чайковский & Andris Nelsons",Daphnis Et Chloe. ,The Beatles Past Masters Volume One. ,Beyond The Fringe. ,Mozart. ,Benjamin Britten. ,None,Porgy And Bess. ,Tchaikovsky. ,"
Sue Lawley's castaway is record producer, composer and 'fifth beatle' George Martin.

Show more

", ,6fdd3b3e-1ea6-4da9-8d6f-8f8de01c133a,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,,b972f589-fb0e-474e-b64a-803b0364fa75,49ae5227-605a-47a8-9b8e-cd89bf01a97c,26fa8b67-6c7f-406c-ad64-a1d070092df2,65744963-191a-44ef-a3c7-b693a808a158,9ddd7abc-9e1b-471d-8031-583bc6bc8be9, ,0,"https://www.bbc.co.uk/programmes/p0093p2w
"
0,George Martin,Fri 6 Aug 1982,Manual on practical engineering,Clavichord,Good Mornin',Prélude à l'après-midi d'un faune,A Song Of Patriotic Prejudice,Concerto in C Major For Oboe and Strings,"Here, There and Everywhere",Any Old Iron,In My Life,"St Matthew Passion - Kommt, ihr Töchter",Judy Garland & Mickey Rooney,"Claude Debussy, Philharmonia Orchestra & Pierre Boulez",Flanders and Swann,Domenico Cimarosa,The Beatles,Peter Sellers,The Beatles,Johann Sebastian Bach,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is record producer George Martin.
Favourite track: St Matthew Passion (Opening) by Johann Sebastian BachBook: Manual on practical engineeringLuxury: Clavichord
", ,,be50643c-0377-4968-b48c-47e06b2e2a3b,969dc50b-baf0-4d90-911b-35a0e9f95915,993640e8-4b19-42d2-8db6-f72bbaeafd8b,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,697e5756-139e-47cd-9a0b-de819557bc13,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,24f1766e-9635-4d58-a4d4-9413f9f98a4c, ,0,"https://www.bbc.co.uk/programmes/p009mkj8
"
0,George Melachrino,Mon 20 Jul 1959,Work - Plato,Turkish delight,On Hearing the First Cuckoo in Spring (feat. Nicholas Cleobury & Britten Sinfonia),Mouvement perpétuel No. 1,"Hobo, You Can't Ride this Train",My Heart and I,"Symphony No 7 in A major, Op 92",Down by the River,Molly Brannigan,Prélude à l'après-midi d'un faune,"Frederick Delius, Britten Sinfonia & Nicholas Cleobury",Francis Poulenc/Heifetz,Louis Armstrong & His Orchestra,Richard Tauber,"Ludwig van Beethoven, Daniel Barenboim & West-Eastern Divan Orchestra",Bing Crosby,John McCormack,"Claude Debussy, Philharmonia Orchestra & Pierre Boulez",None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is conductor and composer George Melachrino.
Favourite track: On Hearing the First Cuckoo in Spring by Frederick DeliusBook: Work by PlatoLuxury: Turkish delight
", ,2a006dfe-a7af-46d1-b38f-8c1d90dd230d,,067bf834-c35f-414f-8389-a77558669cc1,a52c2c88-0c51-46d5-b40d-76c8cd769a0c,1f9df192-a621-4f54-8850-2c5373b7eac9,2437980f-513a-44fc-80f1-b90d9d7fcf8f,22c3d1de-793c-4094-b60a-26775617c14b,be50643c-0377-4968-b48c-47e06b2e2a3b, ,0,"https://www.bbc.co.uk/programmes/p009y7q3
"
0,George Melly,Mon 19 Mar 1973,A La Recherche Du Temps Perdu - Marcel Proust,Piano,Sgt. Pepper's Lonely Hearts Club Band,Auntie Maggie's Remedy,Potato Head Blues,The Four Seasons: 'Spring',Yesterdays,At The Ball,Winin' Boy Blues,Hustlin' Dan,The Beatles,George Formby,Louis Armstrong and His Hot Seven,Antonio Vivaldi,Billie Holiday,Douglas Byng,Jelly Roll Morton’s New Orleans Jazzmen,Bessie Smith,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is jazz singer George Melly.
Favourite track: Hustlin' Dan by Bessie SmithBook: A La Recherche Du Temps Perdu by Marcel ProustLuxury: Piano
", ,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,f5d51e0f-323e-46de-96ce-d427fd4b124c,49905118-45d2-4b09-9643-a40b87d0ce42,ad79836d-9849-44df-8789-180bbc823f3c,d59c4cda-11d9-48db-8bfe-b557ee602aed,f6af1b98-2c64-472f-a566-ebc8955e5fe4,e9d7754b-a181-4ace-9098-0df3fcfe7a2d,ffa28768-ecda-42c6-ac49-6ce5c7d33043, ,0,"https://www.bbc.co.uk/programmes/p009n95h
"
0,George Michael,Fri 5 Oct 2007,Any book of short stories - Doris Lessing,DB9 car,Love Is A Losing Game,Do The Strand,Crazy,Smells Like Teen Spirit,Being Boring,paper bag,Gold Digger (feat. Jamie Foxx),Going To A Town,Amy Winehouse,Roxy Music,Gnarls Barkley,Nirvana,Pet Shop Boys,Goldfrapp,Kanye West,Rufus Wainwright,Back to Black. ,The Best of Roxy Music. ,Crazy. ,Never Mind/Nirvana. ,Being Boring. ,Felt Mountain. ,Kanye West/Gold Digger. ,Release the Stars. ,"
Kirsty Young's castaway is singer George Michael.

Show more

", ,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,331ce348-1b08-40b9-8ed7-0763b92bd003,a47c3aa2-7d87-475c-a2c7-1e2047dafb09,5b11f4ce-a62d-471e-81fc-a69a8278c7da,be540c02-7898-4b79-9acc-c8122c7d9e83,7b885d42-3c41-4f43-9944-a5855ec5155e,164f0d73-1234-4e2c-8743-d77bf2191051,78e46ae5-9bfd-433b-be3f-19e993d67ecc, ,0,"https://www.bbc.co.uk/programmes/b008006s
"
0,George Mitchell,Mon 31 Dec 1962,The Ring Cycle (The Score) - Richard Wagner,Music manuscript paper and pencils,Daphnis & Chloe – dawn breaks,Don Juan,Wimoweh,Scherzo no. 3 in C sharp minor Op.39,"Wanderlied, Op. 35/3",Fugue in G Minor,Side by Side,Götterdämmerung Closing Scene,Maurice Ravel,Herbert Blomstedt & Richard Strauss,George Mitchell Choir,Nikolai Demidenko & Fryderyk Chopin,Robert Schumann,Johann Sebastian Bach/Stokowski,The George Mitchell Minstrels,Richard Wagner,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is choirmaster George Mitchell.
Favourite track: Götterdämmerung (Closing Scene) by Richard WagnerBook: The Ring Cycle (The Score) by Richard WagnerLuxury: Music manuscript paper and pencils
", ,6fdd3b3e-1ea6-4da9-8d6f-8f8de01c133a,b9309a94-a333-4474-8b65-ad8761f26f2e,,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,3cd3882c-00f8-4362-a0c2-ad89ed248533,,ead4e00e-95bd-4a09-9d5d-0219a2086696,eefd7c1e-abcf-4ccc-ba60-0fd435c9061f, ,0,"https://www.bbc.co.uk/programmes/p009y5p2
"
0,George Robey,Tue 25 Sep 1951,,,Nutcracker Suite - Dance of the Sugar Plum Fairy,I'll See You Again,"Piano Concerto in A minor, Op 16 (feat. BBC Scottish Symphony Orchestra)",Gilbert & Sullivan - The Gondoliers,Mondo ladro (from Falstaff),Liebesfreud (Three Old Viennese Dances),Glamorous Nights,Pomp & Circumstance March No 1 in D major (Land of Hope and Glory),Pyotr Ilyich Tchaikovsky,Noël Coward,Edvard Grieg & BBC Scottish Symphony Orchestra,Gilbert & Sullivan,Giuseppe Verdi,Fritz Kreisler,Drury Lane Theatre Orchestra,Sir Edward Elgar & BBC Symphony Orchestra,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is comedian George Robey.
", ,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,6aa4bb26-36f8-4a96-8328-4810a4e9a617,013c8e5b-d72a-4cd3-8dee-6c64d6125823,,f1bedf1f-4445-4651-9c35-f4a3f3860a13,590fcad4-2ba4-43bc-a22f-a4bb9b496fe8,f4750c11-b3ed-4bff-98c4-0b6ce47494c1,4e60a56a-514a-4a19-a3cc-49927c96b3cb, ,0,"https://www.bbc.co.uk/programmes/p009ycm8
"
0,George Shearing,Mon 5 Nov 1962,Masterman Ready - Frederick Marryat,Metal construction set,T'Ain't What You Do,La Cathedrale engloutie - from Preludes book 1,Humoresque in G flat Op 101'7,Piano Concerto No.2 in C minor,Lullaby of Birdland,Don't Blame Me,Cantata No. 54: Widerstehe doch der Sünde,On Hearing the First Cuckoo in Spring (feat. Nicholas Cleobury & Britten Sinfonia),Jimmie Lunceford and His Orchestra,Claude Debussy & Philippe Cassard,Antonín Dvořák,Sergei Rachmaninov,Erroll Garner,Teddy Wilson,Johann Sebastian Bach,"Frederick Delius, Britten Sinfonia & Nicholas Cleobury",None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is jazz pianist George Shearing.
Favourite track: Widerstehe Doch der Sunde (Cantata No 54) by Johann Sebastian BachBook: Masterman Ready by Frederick MarryatLuxury: Metal construction set
", ,1f814c85-9602-4235-946b-ea1b2d1f3920,be50643c-0377-4968-b48c-47e06b2e2a3b,819eaeb2-8dd8-48a5-ad07-0bcd137985ef,44b16e44-da77-4580-b851-0d765904573e,75bd5186-9d89-4da9-95de-fce055c28895,2e89725a-ac85-414c-b3b2-70f0a82fae9a,24f1766e-9635-4d58-a4d4-9413f9f98a4c,2a006dfe-a7af-46d1-b38f-8c1d90dd230d, ,0,"https://www.bbc.co.uk/programmes/p009y5t1
"
0,George Thalben-Ball,Mon 26 Oct 1959,Three Men in a Boat - Jerome K Jerome,White rug,Piano Concerto No.2 in C minor,"Concerto for Two Violins in D minor, BWV 1043",I waited for the Lord (from Elijah),"Cello Concerto in E minor, Op 85 (feat. BBC Scottish Symphony Orchestra)",Kai Winding & J.J. Johnson - Piece for Two Tromboniums,"Piano Quintet in A major, D667 'Trout'",Mozart opera,Symphony No. 1 ('Sea Symphony'),Sergei Rachmaninov,Johann Sebastian Bach & Arpad Gérecz,Felix Mendelssohn,Sir Edward Elgar & BBC Scottish Symphony Orchestra,Kai Winding & J.J. Johnson,Vienna Piano Trio & Franz Schubert,Victor Borge,Ralph Vaughan Williams,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is organist George Thalben-Ball.
Favourite track: Sea Symphony by Ralph Vaughan WilliamsBook: Three Men in a Boat by Jerome K JeromeLuxury: White rug
", ,44b16e44-da77-4580-b851-0d765904573e,6d7f136d-985a-4189-80c1-e5ea92144803,0e85eb79-1c05-44ba-827c-7b259a3d941a,4e60a56a-514a-4a19-a3cc-49927c96b3cb,,f1b5bad1-582c-4808-811c-603f7bfb5e3d,f81530c4-8418-4c20-8448-41dac13a6a32,4f3b96ed-f1f1-4a68-be73-0e0657837096, ,0,"https://www.bbc.co.uk/programmes/p009y7j7
"
0,George Woodcock,Mon 15 May 1967,Philosophic works - William Warren Bartley,Cornet,Thrills,Mon couer s'ouvre a ta voix from Samson et Dalila,Ombra mai fu (Largo) (from Xerxes),Vilja-Lied (The Merry Widow),Carmen - Act 3 entr'acte,La Paloma,Now is the winter of our discontent (from Richard III),Three O'clock in the Morning,Harry Davidson and his Orchestra,Camille Saint‐Saëns,George Frideric Handel,"Kate Royal, Franz Lehár, Orchestra of the Welsh National Opera & Edward Gardner","Berlin Philharmonic, Georges Bizet & Sir Simon Rattle",Sebastián Iradier,William Shakespeare,Paul Whiteman & His Orchestra,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is TUC General-Secretary George Woodcock.
Favourite track: Vilja from The Merry Widow by Franz LeharBook: Philosophic works by William Warren BartleyLuxury: Cornet
", ,,4137c070-15b2-4d00-a9f0-3517d02a9ba8,27870d47-bb98-42d1-bf2b-c7e972e6befc,8efca5f7-663e-4a2e-a2f0-9fd1e563a801,9bd20e6a-b41d-4983-a5b6-c0ff849fa235,3eaac172-411d-4af1-8ca9-477d9076a764,a4ba11db-ae2b-4ec3-9084-2136db11acfa,03ade0b4-4d20-40d5-a2ac-71c832ec5c39, ,0,"https://www.bbc.co.uk/programmes/p009y2tc
"
0,Georgie Fame,Mon 25 Jun 1973,History of Mankind,Saxophone,What's Goin' On?,Whitburn,Diminuendo and Crescendo in Blue (Live At Newport 1956),Midnight Special,Kennedy and Krushchev,One-Room Country Shack,This Is For Us To Share,Let The Good Times Roll,Donny Hathaway,Carlton Main (Frickley) Colliery Band,Duke Ellington & His Orchestra,,Mighty Sparrow,Mose Allison Trio,John McLaughlin and Group,Louis Jordan,None,None,None,None,None,None,None,None,"
Roy Plomley's castaway is singer Georgie Fame.
Favourite track: This Is For Us To Share by John McLaughlin and GroupBook: History of MankindLuxury: Saxophone
", ,3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9,16b8cacd-5c3e-4c3c-9251-5411c1bf2a76,3af06bc4-68ad-4cae-bb7a-7eeeb45e411f,,ab7b79e9-2671-40c7-a540-838f75b0c04e,,,b8b30699-7814-4fd1-ab75-6f22f5da0fac, ,0,"https://www.bbc.co.uk/programmes/p009n8wq
"
